"group","site","complier","wellbeing_zscore","econ_ss_zscore","treatment","prop_housing","complete_hs","crime_vic","AFDC"
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.708534508696007,1,0,0
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.670505190660895,0,1,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.779325433273326,1,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.796207279286142,1,0,0
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.687150102629851,0,1,0
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.631463396523205,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.703155294912928,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.674114340838254,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.792421289358495,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.73847649828673,0,1,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.768324181287682,0,1,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.731918743751681,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.648356039886403,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.75803615341518,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.682433921054689,0,1,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.660518699930687,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.59287955624585,0,1,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.634882696248806,0,0,0
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.616795867247727,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.599502021282897,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.764852364110686,0,0,1
"control","Los Angeles",0,-0.392109223166734,-0.414359270069475,0,0.669408176424871,0,0,0
"control","Los Angeles",0,3.66983957353739,2.10669383302047,0,0.730696669426361,0,1,1
"control","Los Angeles",0,-3.98621655216175,-2.84609737727749,0,0.699715207059866,1,1,0
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.750206245842909,0,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.621032832470103,1,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.622716683529646,0,1,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.752485995456923,0,1,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.71086896168355,0,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.669088065145587,0,1,0
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.712824422248965,1,1,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.616984177552763,1,0,0
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.655398545421064,0,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.681529132902693,1,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.786398112170076,0,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.694278464558775,1,0,0
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.770198837045587,0,0,0
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.730224111882974,1,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.795301743350392,0,0,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.700251865328622,0,1,1
"control","Los Angeles",0,-0.158188444365255,-0.36970186202236,0,0.692223592918003,1,0,1
"control","Los Angeles",0,2.215141297076,3.03440701920522,0,0.696089790064413,0,0,0
"control","Los Angeles",0,-2.25007572612242,-2.84095449005463,0,0.613396946083249,0,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.721187972454503,0,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.670498941945197,0,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.63134285777632,0,0,0
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.796543161114129,0,1,0
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.743093674222147,0,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.729922550525205,1,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.670621536790987,0,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.627242179532041,0,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.703401685353837,0,1,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.697860028289958,0,1,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.620694443193483,0,0,0
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.664488488956584,1,0,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.664638393010188,1,1,0
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.794876355623768,1,1,1
"control","Los Angeles",0,-0.0174671489756073,0.096726279557604,0,0.712138090763226,0,0,1
"control","Los Angeles",0,3.19278497294226,3.54550104773989,0,0.776196107532496,0,1,1
"control","Los Angeles",0,-3.21127039265275,-3.96259110460096,0,0.737369295774097,1,0,0
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.794159686919323,0,1,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.660567845224118,1,1,0
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.745889724266857,0,1,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.70343180212318,1,0,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.723661588919842,1,1,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.706929481067515,1,1,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.616637747108941,0,0,0
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.720780959402817,1,1,0
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.661387074828142,1,0,0
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.62159675953337,0,1,0
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.658992880570256,0,1,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.759001887570786,1,0,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.768715806908308,0,0,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.644680146434059,0,1,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.781435661409599,0,0,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.757190910266111,0,0,1
"control","Los Angeles",0,-0.0092427817126115,-0.208544948589015,0,0.72060367812872,1,0,0
"control","Los Angeles",0,3.57294711318355,3.42524055656168,0,0.744678709356046,1,0,1
"control","Los Angeles",0,-3.12930010604623,-4.53619762302719,0,0.684502377439426,1,0,0
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.62633774514796,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.637706453701943,0,1,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.768756421837103,0,1,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.629749356431643,1,1,0
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.677427491920978,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.771704114057471,1,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.691423113753201,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.725640669291306,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.726364456741332,0,1,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.696414250163418,1,0,0
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.704549548026736,0,1,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.64214239124973,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.682551649259498,1,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.757527791205285,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.707301609688069,1,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.69863541002389,0,0,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.691707319702204,0,1,1
"control","Los Angeles",0,0.22182363131509,-0.555478405486326,0,0.734511451330315,1,0,1
"control","Los Angeles",0,5.80066679739559,6.02751389151877,0,0.680536572677244,0,0,1
"control","Los Angeles",0,-5.74005017705588,-4.74887538807138,0,0.709381387769354,0,1,0
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.75918854451567,0,1,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.794518884217995,1,0,0
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.700518662212404,1,1,0
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.604468106630949,0,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.629166805993986,0,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.74627023203087,0,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.672626315778756,0,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.63577004889106,1,1,0
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.693976308424092,0,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.725070083210953,1,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.783294631269607,0,0,1
"control","Los Angeles",0,0.030308135852064,0.639319059373022,0,0.601696838493928,0,1,1
"control","New York City",0,2.88664485732241,2.11683387564364,0,0.61601140240228,1,1,0
"control","New York City",0,-3.2252212898976,-2.90280206909145,0,0.704025873878919,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.730489745109304,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.804328670784096,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.706806374925745,1,0,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.66764948351575,0,1,0
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.671292705188845,1,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.702977702595146,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.640190560265868,0,0,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.659080637195594,1,0,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.620879038400397,0,0,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.631759794853899,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.647336451755253,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.613875663765363,1,1,0
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.599536911811619,0,1,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.637851824461289,0,1,0
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.743721411024823,0,0,1
"control","New York City",0,-0.169288258270375,-0.392984124712425,0,0.682419310170513,0,0,1
"control","New York City",0,3.49683338687598,3.0594272616851,0,0.643463270096261,1,0,1
"control","New York City",0,-3.19540234318387,-3.32806051173154,0,0.690795892612042,0,0,0
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.738801707342995,0,0,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.63240172590989,0,0,0
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.725764777980595,1,1,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.578251455815264,0,0,0
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.776205300998942,1,0,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.709401245210221,1,0,0
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.68045721183471,0,0,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.755183323762892,1,1,0
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.706744803761433,0,1,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.685560614880768,0,0,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.676758962910462,1,0,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.639441790042655,0,0,0
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.670513233912781,1,1,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.606597133217993,0,0,1
"control","New York City",0,0.15071544639582,-0.134316730653543,0,0.756403474793082,1,1,1
"control","New York City",0,3.14447259104969,2.41558736822375,0,0.70287103579836,0,0,1
"control","New York City",0,-3.6137160586037,-2.64502850794108,0,0.796306735798321,1,1,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.788605727932579,0,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.635593925600972,0,0,0
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.680365175013691,0,0,0
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.67967861182461,0,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.628972913449249,1,1,0
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.757611621400699,0,1,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.765221245599983,1,0,0
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.706177983837576,0,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.712483480366013,1,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.706175779017005,0,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.671204908333363,1,1,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.608411130984101,1,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.662032594109146,0,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.672747533502487,1,1,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.685067023265942,0,1,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.666584594975058,0,0,1
"control","New York City",0,-0.234621748867051,-0.114720637763871,0,0.629761099699891,0,1,1
"control","New York City",0,3.47370167344559,3.99472742040342,0,0.625219801931108,1,0,0
"control","New York City",0,-4.07896319895093,-3.89895463730971,0,0.781626742055158,1,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.714764141936615,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.717427803325022,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.741919611175298,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.779326962737396,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.807184190313034,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.789960410222156,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.773936267788736,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.72714497814282,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.676831933332253,1,1,0
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.688359551954213,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.759665282500234,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.740803980578906,0,1,0
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.603160060387514,1,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.626254132659291,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.623167901135906,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.679397281965684,1,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.738768783016434,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.611525906919543,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.694372866027511,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.747702094347989,0,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.782237593199469,1,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.733688138945528,0,0,0
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.637154741286454,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.646649672089535,0,1,0
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.693477867611626,0,1,0
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.743250665093121,1,1,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.772041558469311,1,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.626283681913491,0,0,1
"control","New York City",0,-0.302630823112857,0.0478863085515977,0,0.783457605321674,0,0,1
"control","New York City",0,4.25466218886589,3.89389566707115,0,0.727008988251414,0,0,1
"control","New York City",0,-4.52900888710241,-3.66968062048085,0,0.758211864118184,1,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.695180689458756,1,0,0
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.793822058287524,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.780885917695515,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.70000765695365,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.635985568935288,0,1,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.699229411092234,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.612473108121946,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.623017474248042,1,1,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.669911202550795,1,0,0
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.759378897948118,1,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.734988932331616,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.642408578581612,1,1,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.704113297188979,0,0,0
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.677700281189363,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.728726543091247,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.787682018729027,0,1,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.658910507728208,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.628434435391115,1,1,0
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.64238696104111,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.731261864856807,0,0,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.612020924471876,0,1,1
"control","New York City",0,-0.137173385994082,0.112107633922626,0,0.604481689111074,0,1,0
"control","New York City",0,4.15244269680568,4.2443720636345,0,0.615697111278465,1,1,1
"control","New York City",0,-4.33938896954396,-3.52792906392972,0,0.719437803850753,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.672505845877292,1,1,0
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.653061326093495,0,1,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.741929735777996,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.680981973473675,1,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.716742831079865,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.675830046866745,1,0,0
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.762671284810359,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.648740707486445,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.780668600956335,1,1,0
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.760362340865913,0,1,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.750333792531504,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.621456659452405,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.691604123271635,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.808660303165669,0,1,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.723086838490468,0,1,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.650430461203066,0,0,1
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.618371944610699,1,1,0
"control","New York City",0,-0.093472988865841,0.358221499852391,0,0.649041887299217,0,0,1
"control","New York City",0,4.31175570127687,4.15831067309585,0,0.699158086063921,0,1,1
"control","New York City",0,-4.9091051263805,-4.50939094817039,0,0.651190804391966,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.732679375696841,0,1,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.663079372983814,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.788030795873757,1,1,0
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.639700634422423,1,0,0
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.742683419006141,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.65488149410614,1,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.725823093389894,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.61479856130419,0,1,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.627363204088224,0,1,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.68390070203242,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.756027990347599,1,1,0
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.691844473084945,0,1,0
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.687525116523914,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.747092584929753,1,1,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.730821138882065,0,0,0
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.621122522138036,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.697588524395736,0,1,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.634313651320769,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.771538762825331,0,0,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.655545523413834,0,1,1
"control","New York City",0,-0.298674860055115,-0.175540229726831,0,0.690644111117313,0,0,1
"control","New York City",0,3.43567607486017,2.88713401677319,0,0.745301592688638,0,0,1
"control","New York City",0,-3.07879478999376,-3.33701377238856,0,0.655544347602403,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.642067592433728,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.600937544765591,1,0,0
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.770961774201497,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.654297969998962,1,0,0
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.75694276271462,1,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.741225698200927,0,1,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.68664336650842,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.731301864049973,0,1,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.691226611435639,0,0,0
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.710923010575104,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.63535533749858,0,0,0
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.783164719968133,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.613763552292049,1,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.724850748098102,0,0,1
"control","New York City",0,0.178440587119464,-0.22493984093186,0,0.732577279145809,1,1,1
"control","New York City",0,4.06698901986402,4.03657708442699,0,0.678181891330381,0,1,0
"control","New York City",0,-4.10998092176538,-2.78283620321258,0,0.76640457465483,1,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.743779646526539,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.683029232874894,0,1,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.613228071084659,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.807722379423926,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.687134729283734,0,0,0
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.707648671264976,1,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.632043669445376,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.62746736415143,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.788618038387303,1,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.771432280647717,1,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.786949297854479,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.600778995126543,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.786406642307511,0,0,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.724011401890045,0,1,1
"control","New York City",0,-0.0214958679800734,0.626870440607206,0,0.750244315552037,0,0,0
"control","New York City",0,3.57736036990639,4.09041460898845,0,0.747790879985081,0,1,0
"control","New York City",0,-3.41470317061214,-3.80028623765259,0,0.647824850396939,1,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.738993165611239,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.678849868431027,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.698536303035377,0,0,0
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.659800010451681,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.613615077284982,0,1,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.726767468818029,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.676146724592039,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.713515003344522,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.634806828670411,1,1,0
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.747187149571638,0,0,0
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.763391403383042,0,1,0
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.744556165132428,0,1,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.768289445110641,0,0,0
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.772251182494928,0,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.794369917440003,1,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.759465500412626,1,0,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.677428299907603,0,1,1
"control","New York City",0,0.081328590428166,0.14506419488689,0,0.704252149309459,0,0,1
"control","New York City",0,4.24234502307149,6.81606807601946,0,0.639135991087187,0,1,0
"control","New York City",0,-5.52525654682483,-6.29771544946851,0,0.650304433619366,0,0,1
"control","New York City",0,-0.641455822366758,0.259176343520519,0,0.638086989499724,1,1,0
